,station_id,station_name,year,snow,t_mean,lon,lat
390,250200280,IGOŁOMIA,2003,0,-8.8,20.266667,50.1
391,250200340,JĘDRZEJÓW-SUDÓŁ,2003,0,-8.1,20.275556,50.653056
392,250210050,ŚWIĘTY KRZYŻ,2003,3,-9.2,21.05,50.85
393,250210130,STASZÓW,2003,0,-9.7,21.183333,50.6
394,250210180,CHORZELÓW,2003,0,-9.1,21.45,50.35
395,250210240,ZAWADA,2003,0,-7.4,21.483333,50.066667
396,250220030,WYSOKIE,2003,0,-7.9,22.666667,50.916667
397,250220120,JAROCIN,2003,1,-8.1,22.3,50.566667
398,250230070,TOMASZÓW LUBELSKI,2003,0,-8.0,23.4,50.45
399,250230120,NOWY LUBLINIEC,2003,0,-7.7,23.1,50.266667
400,250240010,STRZYŻÓW,2003,0,-7.8,24.033333,50.85
401,251150060,CEBER,2003,0,-1.5,16.65,51.716667
402,251150080,GRABIK,2003,0,-1.8,15.116667,51.65
403,251150180,TOMASZÓW BOLESŁAWIECKI,2003,0,-1.8,15.683333,51.283333
404,251150250,ZGORZELEC,2003,2,-2.8,15.033333,51.133333
405,251160150,POLKOWICE DOLNE,2003,0,-2.2,16.05,51.5
406,251160170,CHWAŁKOWICE,2003,0,-2.6,16.613889,51.448889
407,251170030,WITASZYCE,2003,0,-2.7,17.55,51.95
408,251170090,SMOLICE,2003,0,-3.0,17.183333,51.7
409,251170150,GRABOWNICA,2003,1,-3.9,17.45,51.466667
410,251170290,NAMYSŁÓW,2003,0,-6.3,17.733333,51.083333
411,251170320,JELCZ-LASKOWICE,2003,0,-4.1,17.35,51.05
412,251180090,SIERADZ,2003,0,-4.9,18.7,51.6
413,251190050,PUCZNIEW,2003,0,-4.4,19.083333,51.783333
414,251200030,SKIERNIEWICE,2003,0,-5.2,20.166667,51.966667
415,251200150,ŁAZISKA,2003,0,-7.0,20.916667,51.333333
416,251210040,JARCZEW,2003,0,-7.2,21.983333,51.816667
417,251210120,PUŁAWY,2003,1,-7.7,21.966667,51.416667
418,251220070,SOBIESZYN,2003,0,-8.2,22.15,51.616667
419,251230120,BEZEK,2003,0,-7.3,23.266667,51.183333
420,252150050,KRZYŻ,2003,0,-0.3,15.983333,52.883333
421,252150120,GORZYŃ,2003,0,0.2,15.9,52.566667
422,252150180,LUBINICKO-ŚWIEBODZIN,2003,0,-0.4,15.55,52.25
423,252160110,SZAMOTUŁY-BABORÓWKO,2003,0,-1.5,16.633333,52.583333
424,252160160,PAPROĆ,2003,0,-1.0,16.183333,52.3
425,252160230,WIELICHOWO,2003,0,-1.6,16.35,52.116667
426,252170110,GNIEZNO,2003,0,-2.0,17.566667,52.55
427,252170190,SŁUPCA,2003,0,-2.9,17.866667,52.283333
428,252170210,KÓRNIK,2003,0,-1.3,17.1,52.25
429,252180080,KOŁUDA WIELKA,2003,1,-2.3,18.15,52.733333
430,252190030,GŁODOWO,2003,0,-3.3,19.233333,52.833333
431,252200060,POŚWIĘTNE,2003,1,-4.5,20.383333,52.633333
432,252200120,LEGIONOWO,2003,1,-5.2,20.966667,52.4
433,252200150,WARSZAWA-BIELANY,2003,1,-4.7,20.966667,52.283333
434,252210050,PUŁTUSK,2003,0,-5.8,21.001667,52.067778
435,252210170,WARSZAWA-OBSERWATORIUM II,2003,0,-5.5,21.033333,52.216667
436,252220030,SZEPIETOWO,2003,0,-6.6,22.55,52.85
437,252230120,BIAŁOWIEŻA,2003,0,-6.7,23.85,52.7
438,252230190,CICIBÓR,2003,0,-7.8,23.116667,52.083333
439,253140060,GOLENIÓW,2003,3,0.8,14.893056,53.593056
440,253150190,PRZELEWICE,2003,1,0.2,15.083333,53.1
441,253160090,WIERZCHOWO,2003,2,-0.8,16.116667,53.466667
442,253170210,CHRZĄSTOWO,2003,1,-1.7,17.583333,53.183333
443,253180020,RADOSTOWO,2003,0,-2.0,18.75,53.983333
444,253180090,ŚLIWICE,2003,2,-2.5,18.183333,53.7
445,253180150,GRUDZIĄDZ,2003,0,-2.7,18.716667,53.433333
446,253180220,BYDGOSZCZ,2003,2,-2.2,17.966667,53.1
447,253190030,DOBROCIN,2003,6,-5.4,19.833333,53.916667
448,253190070,PRABUTY,2003,4,-3.0,19.216667,53.733333
449,253190220,LIDZBARK,2003,10,-4.9,19.833333,53.25
450,253210130,SZCZYTNO,2003,2,-4.8,21.016667,53.583333
451,253210210,MYSZYNIEC,2003,0,-5.1,21.35,53.383333
452,253220070,BIEBRZA-PIEŃCZYKÓWEK,2003,0,-5.4,22.6,53.65
453,253230020,RÓŻANYSTOK,2003,0,-5.2,23.4,53.633333
454,254140010,DZIWNÓW,2003,0,0.9,14.733333,54.016667
455,254160020,DARŁOWO,2003,0,0.6,16.383333,54.45
456,254160110,MIASTKO,2003,2,-2.2,16.983333,54.016667
457,254170040,KARŻNICZKA,2003,0,-1.0,17.233333,54.483333
458,254170140,KOŚCIERZYNA,2003,4,-1.6,17.966667,54.133333
459,254180010,ROZEWIE,2003,1,0.3,18.333333,54.833333
460,254180060,GDYNIA,2003,2,-0.8,18.566667,54.516667
461,254180090,GDAŃSK-RĘBIECHOWO,2003,4,-1.7,18.466667,54.383333
462,254180110,GDAŃSK-ŚWIBNO,2003,2,-1.2,18.933333,54.333333
463,254180170,LISEWO,2003,0,-2.0,18.833333,54.1
464,254190050,FROMBORK,2003,0,-1.3,19.683333,54.366667
465,254190120,KMIECIN,2003,0,-2.3,19.166667,54.183333
466,254200080,LIDZBARK WARMIŃSKI,2003,3,-2.6,20.6,54.133333
467,254220030,GOŁDAP,2003,2,-4.0,22.316667,54.316667
468,254220090,OLECKO,2003,2,-4.7,22.483333,54.05
469,249180010,PSZCZYNA,2004,0,5.0,18.916667,50.0
470,249180130,CIESZYN,2004,0,7.3,18.633333,49.75
471,249180160,BRENNA,2004,0,5.7,18.871667,49.754167
472,249180230,WISŁA,2004,7,4.6,18.866667,49.65
473,249180260,ISTEBNA-KUBALONKA,2004,24,1.8,18.9,49.6
474,249190090,INWAŁD,2004,0,7.7,19.433333,49.883333
475,249190190,MAKÓW PODHALAŃSKI,2004,0,5.4,19.683333,49.733333
476,249190330,NOWY DWÓR,2004,0,6.4,19.166667,49.65
477,249190350,ZAWOJA,2004,0,6.0,19.516667,49.616667
478,249190370,RABKA,2004,0,5.9,19.966667,49.616667
479,249190480,LALIKI,2004,20,3.4,19.016667,49.55
480,249190520,OBIDOWA,2004,5,2.5,19.966667,49.55
481,249190560,JABŁONKA,2004,11,4.2,19.7,49.466667
482,249190680,HALA ORNAK,2004,30,3.2,19.866667,49.233333
483,249200020,ŁAZY,2004,0,6.0,20.5,49.966667
484,249200070,DOBCZYCE,2004,0,8.1,20.066667,49.883333
485,249200130,JASTRZĘBIA,2004,0,3.0,20.9,49.783333
486,249200180,LIMANOWA,2004,0,5.6,20.433333,49.683333
487,249200240,PTASZKOWA,2004,0,5.3,20.883333,49.6
488,249200260,ŁĄCKO,2004,0,5.4,20.439444,49.559444
489,249200320,ŁOPUSZNA,2004,2,1.8,20.133333,49.483333
490,249200360,MIZERNA,2004,0,2.7,20.283333,49.466667
491,249200370,KROŚCIENKO,2004,2,4.5,20.433333,49.45
492,249200410,PIWNICZNA,2004,4,2.4,20.7,49.433333
493,249200420,NIEDZICA,2004,0,1.8,20.316667,49.416667
494,249200470,KRYNICA,2004,18,1.6,20.966667,49.416667
495,249200480,BUKOWINA TATRZAŃSKA,2004,12,2.1,20.116667,49.35
496,249200490,MUSZYNA,2004,20,1.4,20.883333,49.35
497,249200540,HALA GĄSIENICOWA,2004,64,0.0,20.005833,49.244167
498,249200550,DOLINA PIĘCIU STAWÓW,2004,99,-2.0,20.05,49.216667
499,249210070,BIECZ-GRUDNA,2004,2,3.1,21.25,49.733333
500,249210140,DUKLA,2004,5,1.6,21.683333,49.566667
501,249210230,WYSOWA,2004,5,-1.1,21.183333,49.433333
502,249210240,BARWINEK,2004,6,0.5,21.683333,49.433333
503,249220040,DYNÓW,2004,2,3.3,22.233333,49.833333
504,249220080,SANOK-TREPCZA,2004,4,3.5,22.183333,49.583333
505,249220150,SOLINA-JAWOR,2004,2,3.7,22.466667,49.4
506,249220170,BALIGRÓD-MCHAWA,2004,2,3.0,22.283333,49.35
507,249220180,KOMAŃCZA,2004,10,1.6,22.066667,49.333333
508,249220210,TERKA,2004,2,2.3,22.433333,49.3
509,249220280,STUPOSIANY,2004,2,2.0,22.683333,49.183333
510,250140030,BOGATYNIA,2004,0,7.0,14.983333,50.9
511,250150090,ŚWIERADÓW-ZDRÓJ,2004,0,4.9,15.334718,50.909222
512,250150150,SZKLARSKA PORĘBA,2004,8,4.8,15.533333,50.833333
513,250150170,JAKUSZYCE,2004,71,1.6,15.45,50.816667
514,250150220,KARPACZ,2004,0,6.1,15.783333,50.783333
515,250150250,PAPROTKI,2004,0,3.1,15.95,50.733333
516,250160090,PSZENNO,2004,0,7.5,16.55,50.85
517,250160130,SZCZAWNO-ZDRÓJ,2004,0,4.8,16.233333,50.8
518,250160360,TARNÓW,2004,0,5.4,20.984444,50.03
519,250160480,SŁOSZÓW,2004,0,5.1,16.379722,50.41
520,250160520,LĄDEK-ZDRÓJ,2004,0,5.3,16.883333,50.35
521,250160590,DŁUGOPOLE-ZDRÓJ,2004,0,4.4,16.633333,50.25
522,250160610,BOLESŁAWÓW,2004,0,3.5,16.883333,50.25
523,250170110,DOBROGOSZCZ,2004,0,3.3,17.016667,50.766667
524,250170140,GRODKÓW,2004,0,4.8,17.4,50.683333
525,250170240,KORFANTÓW,2004,0,5.8,17.6,50.483333
526,250170250,OTMUCHÓW,2004,0,7.8,17.166667,50.466667
527,250170330,GŁUCHOŁAZY,2004,0,6.6,17.383333,50.3
528,250170390,GŁUBCZYCE,2004,0,5.4,17.8,50.183333
529,250180030,STARE OLESNO,2004,0,5.1,18.033889,50.084444
530,250180270,ŚWIERKLANIEC,2004,0,4.5,18.95,50.433333
531,250180380,SUKOWICE,2004,0,5.3,18.166667,50.266667
532,250180580,DRONIOWICE,2004,0,4.5,18.808889,50.696111
533,250190030,SILNICZKA,2004,0,3.6,19.766667,50.916667
534,250190160,LGOTA GÓRNA,2004,0,4.6,19.233333,50.6
535,250190250,ZĄBKOWICE,2004,0,4.8,19.283333,50.366667
536,250190290,OLEWIN,2004,0,5.0,19.6025,50.2775
537,250190380,BIERUŃ STARY,2004,0,6.5,19.1,50.083333
538,250190390,KRAKÓW-OBSERWATORIUM,2004,0,4.9,19.966667,50.066667
539,250190530,KATOWICE PYRZOWICE,2004,0,4.7,19.076111,50.472778
540,250200040,BODZENTYN,2004,0,3.9,20.95,50.95
541,250200210,MIECHÓW,2004,0,2.6,20.033333,50.366667
542,250200220,SIELEC,2004,0,1.9,20.416667,50.316667
543,250200230,BORUSOWA,2004,0,3.6,20.8,50.283333
544,250200280,IGOŁOMIA,2004,0,4.4,20.266667,50.1
545,250200340,JĘDRZEJÓW-SUDÓŁ,2004,0,2.3,20.275556,50.653056
546,250210050,ŚWIĘTY KRZYŻ,2004,5,1.2,21.05,50.85
547,250210130,STASZÓW,2004,0,3.4,21.183333,50.6
548,250210180,CHORZELÓW,2004,0,2.8,21.45,50.35
549,250210240,ZAWADA,2004,0,3.1,21.483333,50.066667
550,250220030,WYSOKIE,2004,0,2.7,22.666667,50.916667
551,250220120,JAROCIN,2004,0,4.1,22.3,50.566667
552,250230070,TOMASZÓW LUBELSKI,2004,2,3.1,23.4,50.45
553,250230160,CIESZANÓW,2004,0,2.7,23.118056,50.233611
554,250240010,STRZYŻÓW,2004,0,3.0,24.033333,50.85
555,251150060,CEBER,2004,0,6.8,16.65,51.716667
556,251150080,GRABIK,2004,0,6.3,15.116667,51.65
557,251150180,TOMASZÓW BOLESŁAWIECKI,2004,0,5.9,15.683333,51.283333
558,251150250,ZGORZELEC,2004,0,6.9,15.033333,51.133333
559,251160150,POLKOWICE DOLNE,2004,0,6.5,16.05,51.5
560,251160170,CHWAŁKOWICE,2004,0,6.4,16.613889,51.448889
561,251160320,RADZYŃ,2004,0,6.4,16.037778,51.8725
562,251170030,WITASZYCE,2004,0,5.5,17.55,51.95
563,251170090,SMOLICE,2004,0,5.9,17.183333,51.7
564,251170150,GRABOWNICA,2004,0,5.7,17.45,51.466667
565,251170290,NAMYSŁÓW,2004,0,4.5,17.733333,51.083333
566,251170320,JELCZ-LASKOWICE,2004,0,6.2,17.35,51.05
567,251180090,SIERADZ,2004,0,4.7,18.7,51.6
568,251190050,PUCZNIEW,2004,0,4.8,19.083333,51.783333
569,251200030,SKIERNIEWICE,2004,0,4.0,20.166667,51.966667
570,251200150,ŁAZISKA,2004,0,3.7,20.916667,51.333333
571,251210040,JARCZEW,2004,0,2.7,21.983333,51.816667
572,251210120,PUŁAWY,2004,0,3.2,21.966667,51.416667
573,251220070,SOBIESZYN,2004,0,3.1,22.15,51.616667
574,251230120,BEZEK,2004,0,3.1,23.266667,51.183333
575,252150050,KRZYŻ,2004,0,5.1,15.983333,52.883333
576,252150120,GORZYŃ,2004,0,5.5,15.9,52.566667
577,252150180,LUBINICKO-ŚWIEBODZIN,2004,0,5.9,15.55,52.25
578,252160110,SZAMOTUŁY-BABORÓWKO,2004,0,5.3,16.633333,52.583333
579,252160160,PAPROĆ,2004,0,5.9,16.183333,52.3
580,252160230,WIELICHOWO,2004,0,6.4,16.35,52.116667
581,252170110,GNIEZNO,2004,0,4.8,17.566667,52.55
582,252170190,SŁUPCA,2004,0,5.2,17.866667,52.283333
583,252170210,KÓRNIK,2004,0,5.9,17.1,52.25
584,252180080,KOŁUDA WIELKA,2004,0,5.4,18.15,52.733333
585,252190030,GŁODOWO,2004,0,4.4,19.233333,52.833333
586,252200060,POŚWIĘTNE,2004,0,4.1,20.383333,52.633333
587,252200120,LEGIONOWO,2004,0,3.7,20.966667,52.4
588,252200150,WARSZAWA-BIELANY,2004,0,4.4,20.966667,52.283333
589,252200230,WARSZAWA-FILTRY,2004,0,4.2,20.999167,52.219444
590,252210050,PUŁTUSK,2004,0,2.7,21.001667,52.067778
591,252210170,WARSZAWA-OBSERWATORIUM II,2004,0,3.6,21.033333,52.216667
592,252220030,SZEPIETOWO,2004,0,2.1,22.55,52.85
593,252230120,BIAŁOWIEŻA,2004,0,2.1,23.85,52.7
594,252230190,CICIBÓR,2004,0,2.5,23.116667,52.083333
595,253140060,GOLENIÓW,2004,0,4.4,14.893056,53.593056
596,253150190,PRZELEWICE,2004,0,4.7,15.083333,53.1
597,253160090,WIERZCHOWO,2004,0,4.7,16.116667,53.466667
598,253170210,CHRZĄSTOWO,2004,0,4.9,17.583333,53.183333
599,253180020,RADOSTOWO,2004,0,3.3,18.75,53.983333
600,253180090,ŚLIWICE,2004,0,3.6,18.183333,53.7
601,253180150,GRUDZIĄDZ,2004,0,4.8,18.716667,53.433333
602,253180220,BYDGOSZCZ,2004,0,5.3,17.966667,53.1
603,253190030,DOBROCIN,2004,0,1.9,19.833333,53.916667
604,253190070,PRABUTY,2004,0,3.9,19.216667,53.733333
605,253190220,LIDZBARK,2004,0,4.5,19.833333,53.25
606,253210130,SZCZYTNO,2004,0,3.1,21.016667,53.583333
607,253210210,MYSZYNIEC,2004,0,2.8,21.35,53.383333
608,253220070,BIEBRZA-PIEŃCZYKÓWEK,2004,0,1.8,22.6,53.65
609,253230020,RÓŻANYSTOK,2004,0,2.1,23.4,53.633333
610,254140010,DZIWNÓW,2004,0,4.5,14.733333,54.016667
611,254160020,DARŁOWO,2004,0,4.8,16.383333,54.45
612,254160110,MIASTKO,2004,0,3.2,16.983333,54.016667
613,254170040,KARŻNICZKA,2004,0,3.7,17.233333,54.483333
614,254170140,KOŚCIERZYNA,2004,0,3.0,17.966667,54.133333
615,254180010,ROZEWIE,2004,0,4.0,18.333333,54.833333
616,254180060,GDYNIA,2004,0,4.7,18.566667,54.516667
617,254180090,GDAŃSK-RĘBIECHOWO,2004,0,3.0,18.466667,54.383333
618,254180110,GDAŃSK-ŚWIBNO,2004,0,3.3,18.933333,54.333333
619,254180170,LISEWO,2004,0,4.2,18.833333,54.1
620,254190050,FROMBORK,2004,0,4.4,19.683333,54.366667
621,254190120,KMIECIN,2004,0,2.7,19.166667,54.183333
622,254200080,LIDZBARK WARMIŃSKI,2004,0,4.0,20.6,54.133333
623,254220030,GOŁDAP,2004,0,3.1,22.316667,54.316667
624,254220090,OLECKO,2004,0,1.9,22.483333,54.05
625,249180010,PSZCZYNA,2005,0,1.0,18.916667,50.0
626,249180130,CIESZYN,2005,4,1.2,18.633333,49.75
627,249180160,BRENNA,2005,9,0.3,18.871667,49.754167
628,249180230,WISŁA,2005,31,-0.1,18.866667,49.65
629,249180260,ISTEBNA-KUBALONKA,2005,105,-2.7,18.9,49.6
630,249190090,INWAŁD,2005,0,0.9,19.433333,49.883333
631,249190190,MAKÓW PODHALAŃSKI,2005,8,-0.5,19.683333,49.733333
632,249190330,NOWY DWÓR,2005,13,-0.8,19.166667,49.65
633,249190350,ZAWOJA,2005,60,-0.8,19.516667,49.616667
634,249190370,RABKA,2005,47,-0.2,19.966667,49.616667
635,249190480,LALIKI,2005,95,-1.9,19.016667,49.55
636,249190520,OBIDOWA,2005,46,-2.8,19.966667,49.55
637,249190560,JABŁONKA,2005,48,-0.7,19.7,49.466667
638,249190680,HALA ORNAK,2005,77,-3.6,19.866667,49.233333
639,249200020,ŁAZY,2005,0,1.7,20.5,49.966667
640,249200070,DOBCZYCE,2005,0,0.6,20.066667,49.883333
641,249200130,JASTRZĘBIA,2005,8,0.8,20.9,49.783333
642,249200180,LIMANOWA,2005,12,-0.1,20.433333,49.683333
643,249200240,PTASZKOWA,2005,20,-1.2,20.883333,49.6
644,249200260,ŁĄCKO,2005,7,1.4,20.439444,49.559444
645,249200320,ŁOPUSZNA,2005,40,-0.9,20.133333,49.483333
646,249200360,MIZERNA,2005,30,-0.2,20.283333,49.466667
647,249200370,KROŚCIENKO,2005,19,0.9,20.433333,49.45
648,249200410,PIWNICZNA,2005,22,0.2,20.7,49.433333
649,249200420,NIEDZICA,2005,32,0.5,20.316667,49.416667
650,249200470,KRYNICA,2005,46,-0.3,20.966667,49.416667
651,249200480,BUKOWINA TATRZAŃSKA,2005,70,-2.6,20.116667,49.35
652,249200490,MUSZYNA,2005,32,0.6,20.883333,49.35
653,249200510,PORONIN,2005,33,-0.8,20.033333,49.333333
654,249200540,HALA GĄSIENICOWA,2005,98,-6.6,20.005833,49.244167
655,249200550,DOLINA PIĘCIU STAWÓW,2005,142,-6.2,20.05,49.216667
656,249200910,MORSKIE OKO,2005,118,-5.3,20.071111,49.201944
657,249210070,BIECZ-GRUDNA,2005,26,1.0,21.25,49.733333
658,249210140,DUKLA,2005,33,-1.2,21.683333,49.566667
659,249210230,WYSOWA,2005,52,-2.8,21.183333,49.433333
660,249210240,BARWINEK,2005,48,-4.4,21.683333,49.433333
661,249220040,DYNÓW,2005,20,0.5,22.233333,49.833333
662,249220080,SANOK-TREPCZA,2005,19,-0.7,22.183333,49.583333
663,249220150,SOLINA-JAWOR,2005,25,-0.7,22.466667,49.4
664,249220170,BALIGRÓD-MCHAWA,2005,25,0.4,22.283333,49.35
665,249220180,KOMAŃCZA,2005,45,-2.1,22.066667,49.333333
666,249220210,TERKA,2005,36,-0.8,22.433333,49.3
667,249220280,STUPOSIANY,2005,38,-1.2,22.683333,49.183333
668,250140030,BOGATYNIA,2005,0,0.9,14.983333,50.9
669,250150090,ŚWIERADÓW-ZDRÓJ,2005,9,-1.2,15.334718,50.909222
670,250150150,SZKLARSKA PORĘBA,2005,65,-2.6,15.533333,50.833333
671,250150170,JAKUSZYCE,2005,125,-3.7,15.45,50.816667
672,250150220,KARPACZ,2005,24,-1.2,15.783333,50.783333
673,250150250,PAPROTKI,2005,32,-0.1,15.95,50.733333
674,250160090,PSZENNO,2005,0,1.8,16.55,50.85
675,250160130,SZCZAWNO-ZDRÓJ,2005,0,-0.4,16.233333,50.8
676,250160360,TARNÓW,2005,0,0.8,20.984444,50.03
677,250160480,SŁOSZÓW,2005,27,-2.6,16.379722,50.41
678,250160520,LĄDEK-ZDRÓJ,2005,18,-0.6,16.883333,50.35
679,250160590,DŁUGOPOLE-ZDRÓJ,2005,0,-0.5,16.633333,50.25
680,250160610,BOLESŁAWÓW,2005,40,-1.2,16.883333,50.25
681,250170110,DOBROGOSZCZ,2005,0,1.2,17.016667,50.766667
682,250170140,GRODKÓW,2005,0,2.2,17.4,50.683333
683,250170240,KORFANTÓW,2005,0,1.9,17.6,50.483333
684,250170250,OTMUCHÓW,2005,0,1.4,17.166667,50.466667
685,250170330,GŁUCHOŁAZY,2005,0,1.8,17.383333,50.3
686,250170390,GŁUBCZYCE,2005,0,2.0,17.8,50.183333
687,250180030,STARE OLESNO,2005,0,1.3,18.033889,50.084444
688,250180270,ŚWIERKLANIEC,2005,3,0.9,18.95,50.433333
689,250180380,SUKOWICE,2005,0,2.1,18.166667,50.266667
690,250180580,DRONIOWICE,2005,4,0.9,18.808889,50.696111
691,250190030,SILNICZKA,2005,0,1.8,19.766667,50.916667
692,250190160,LGOTA GÓRNA,2005,2,-0.3,19.233333,50.6
693,250190250,ZĄBKOWICE,2005,8,0.3,19.283333,50.366667
694,250190290,OLEWIN,2005,18,-0.2,19.6025,50.2775
695,250190380,BIERUŃ STARY,2005,0,1.2,19.1,50.083333
696,250190390,KRAKÓW-OBSERWATORIUM,2005,0,1.8,19.966667,50.066667
697,250190530,KATOWICE PYRZOWICE,2005,6,1.0,19.076111,50.472778
698,250200040,BODZENTYN,2005,0,1.2,20.95,50.95
699,250200210,MIECHÓW,2005,0,1.8,20.033333,50.366667
700,250200220,SIELEC,2005,0,1.4,20.416667,50.316667
701,250200230,BORUSOWA,2005,0,1.7,20.8,50.283333
702,250200280,IGOŁOMIA,2005,0,2.7,20.266667,50.1
703,250200340,JĘDRZEJÓW-SUDÓŁ,2005,0,0.4,20.275556,50.653056
704,250210050,ŚWIĘTY KRZYŻ,2005,35,-1.1,21.05,50.85
705,250210130,STASZÓW,2005,3,1.3,21.183333,50.6
706,250210180,CHORZELÓW,2005,5,1.3,21.45,50.35
707,250210240,ZAWADA,2005,8,1.3,21.483333,50.066667
708,250220030,WYSOKIE,2005,4,0.8,22.666667,50.916667
709,250220120,JAROCIN,2005,0,1.2,22.3,50.566667
710,250230020,NIELISZ,2005,0,0.9,23.039167,50.805278
711,250230070,TOMASZÓW LUBELSKI,2005,7,0.6,23.4,50.45
712,250230160,CIESZANÓW,2005,5,1.2,23.118056,50.233611
713,250240010,STRZYŻÓW,2005,3,0.1,24.033333,50.85
714,251150060,CEBER,2005,0,1.7,16.65,51.716667
715,251150080,GRABIK,2005,0,1.3,15.116667,51.65
716,251150180,TOMASZÓW BOLESŁAWIECKI,2005,0,1.5,15.683333,51.283333
717,251150250,ZGORZELEC,2005,0,2.2,15.033333,51.133333
718,251160150,POLKOWICE DOLNE,2005,0,2.1,16.05,51.5
719,251160170,CHWAŁKOWICE,2005,0,1.5,16.613889,51.448889
720,251160320,RADZYŃ,2005,0,1.3,16.037778,51.8725
721,251170030,WITASZYCE,2005,0,1.5,17.55,51.95
722,251170090,SMOLICE,2005,0,1.4,17.183333,51.7
723,251170150,GRABOWNICA,2005,0,2.0,17.45,51.466667
724,251170290,NAMYSŁÓW,2005,0,1.5,17.733333,51.083333
725,251170320,JELCZ-LASKOWICE,2005,0,2.5,17.35,51.05
726,251180090,SIERADZ,2005,0,1.9,18.7,51.6
727,251190050,PUCZNIEW,2005,0,1.9,19.083333,51.783333
728,251200030,SKIERNIEWICE,2005,0,2.2,20.166667,51.966667
729,251200150,ŁAZISKA,2005,0,1.7,20.916667,51.333333
730,251210040,JARCZEW,2005,0,1.6,21.983333,51.816667
731,251210120,PUŁAWY,2005,0,1.8,21.966667,51.416667
732,251220070,SOBIESZYN,2005,2,1.4,22.15,51.616667
733,251230120,BEZEK,2005,0,0.8,23.266667,51.183333
734,252150050,KRZYŻ,2005,0,1.8,15.983333,52.883333
735,252150120,GORZYŃ,2005,0,1.6,15.9,52.566667
736,252150180,LUBINICKO-ŚWIEBODZIN,2005,0,1.3,15.55,52.25
737,252160110,SZAMOTUŁY-BABORÓWKO,2005,0,1.4,16.633333,52.583333
738,252160160,PAPROĆ,2005,0,1.4,16.183333,52.3
739,252160230,WIELICHOWO,2005,0,2.3,16.35,52.116667
740,252170110,GNIEZNO,2005,0,1.4,17.566667,52.55
741,252170190,SŁUPCA,2005,0,1.6,17.866667,52.283333
742,252170210,KÓRNIK,2005,0,2.0,17.1,52.25
743,252180080,KOŁUDA WIELKA,2005,0,1.9,18.15,52.733333
744,252190030,GŁODOWO,2005,0,1.7,19.233333,52.833333
745,252200060,POŚWIĘTNE,2005,0,1.8,20.383333,52.633333
746,252200120,LEGIONOWO,2005,0,2.2,20.966667,52.4
747,252200150,WARSZAWA-BIELANY,2005,0,2.5,20.966667,52.283333
748,252200230,WARSZAWA-FILTRY,2005,0,2.5,20.999167,52.219444
749,252200240,WARSZAWA-BABICE,2005,0,2.3,20.905833,52.266944
750,252210050,PUŁTUSK,2005,0,1.3,21.001667,52.067778
751,252210170,WARSZAWA-OBSERWATORIUM II,2005,0,2.3,21.033333,52.216667
752,252220030,SZEPIETOWO,2005,2,1.1,22.55,52.85
753,252230120,BIAŁOWIEŻA,2005,13,0.4,23.85,52.7
754,252230190,CICIBÓR,2005,0,1.2,23.116667,52.083333
755,253140060,GOLENIÓW,2005,0,1.6,14.893056,53.593056
756,253150190,PRZELEWICE,2005,0,2.2,15.083333,53.1
757,253160090,WIERZCHOWO,2005,0,1.8,16.116667,53.466667
758,253170210,CHRZĄSTOWO,2005,0,2.0,17.583333,53.183333
759,253180020,RADOSTOWO,2005,0,1.1,18.75,53.983333
760,253180090,ŚLIWICE,2005,0,1.0,18.183333,53.7
761,253180150,GRUDZIĄDZ,2005,0,2.0,18.716667,53.433333
762,253180220,BYDGOSZCZ,2005,0,1.5,17.966667,53.1
763,253190030,DOBROCIN,2005,0,1.0,19.833333,53.916667
764,253190070,PRABUTY,2005,0,1.1,19.216667,53.733333
765,253190220,LIDZBARK,2005,0,1.4,19.833333,53.25
766,253210130,SZCZYTNO,2005,0,0.9,21.016667,53.583333
767,253210210,MYSZYNIEC,2005,0,1.3,21.35,53.383333
768,253220070,BIEBRZA-PIEŃCZYKÓWEK,2005,0,0.8,22.6,53.65
769,253230020,RÓŻANYSTOK,2005,2,0.5,23.4,53.633333
770,254140010,DZIWNÓW,2005,0,3.2,14.733333,54.016667
771,254160020,DARŁOWO,2005,0,3.7,16.383333,54.45
772,254160110,MIASTKO,2005,0,0.8,16.983333,54.016667
773,254170040,KARŻNICZKA,2005,0,1.4,17.233333,54.483333
774,254170140,KOŚCIERZYNA,2005,0,0.8,17.966667,54.133333
775,254170210,BORUCINO,2005,0,1.5,17.991111,54.253333
776,254180010,ROZEWIE,2005,0,2.9,18.333333,54.833333
777,254180060,GDYNIA,2005,0,2.8,18.566667,54.516667
778,254180090,GDAŃSK-RĘBIECHOWO,2005,0,1.0,18.466667,54.383333
779,254180110,GDAŃSK-ŚWIBNO,2005,0,1.7,18.933333,54.333333
780,254180170,LISEWO,2005,0,1.0,18.833333,54.1
781,254190050,FROMBORK,2005,0,2.3,19.683333,54.366667
782,254190120,KMIECIN,2005,0,1.8,19.166667,54.183333
783,254200080,LIDZBARK WARMIŃSKI,2005,0,1.5,20.6,54.133333
784,254220030,GOŁDAP,2005,2,0.5,22.316667,54.316667
785,254220090,OLECKO,2005,2,0.5,22.483333,54.05
786,249180010,PSZCZYNA,2006,0,2.4,18.916667,50.0
787,249180130,CIESZYN,2006,0,2.2,18.633333,49.75
788,249180160,BRENNA,2006,0,1.6,18.871667,49.754167
